Accuracy,Loss,Classification_Loss,Robustness_Loss,Concept_Loss,Step
0.10499999672174454,3.555891275405884,2.314466953277588,5.408250331878662,1.1873419284820557,1
0.45499998331069946,2.513420343399048,1.4847220182418823,17.012454986572266,0.8585737943649292,101
0.6699999570846558,1.9534432888031006,1.0790963172912598,19.479774475097656,0.6795492768287659,201
0.6800000071525574,1.969858169555664,1.0945488214492798,21.36206817626953,0.6616886854171753,271
0.6850000023841858,1.7064456939697266,0.8762127161026001,22.24169921875,0.6078159213066101,371
0.675000011920929,1.754101276397705,0.9845238327980042,24.23523712158203,0.5272249579429626,471
0.6299999952316284,1.7770293951034546,1.0742944478988647,22.569902420043945,0.47703590989112854,541
0.6599999666213989,1.6491681337356567,0.9718437790870667,21.02377700805664,0.4670865535736084,641
0.7649999856948853,1.4315288066864014,0.7713572978973389,22.514602661132812,0.4350254535675049,741
0.7799999713897705,1.401114583015442,0.7526429891586304,22.689735412597656,0.4215742349624634,811
0.7450000047683716,1.4328606128692627,0.80601966381073,20.554332733154297,0.4212976098060608,911
0.7450000047683716,1.4901187419891357,0.8621259927749634,22.144176483154297,0.40655094385147095,1011
0.7400000095367432,1.383223533630371,0.7887287735939026,21.782777786254883,0.37666699290275574,1081
0.7749999761581421,1.3155016899108887,0.7300798296928406,21.71828842163086,0.36823904514312744,1181
0.7949999570846558,1.3424983024597168,0.769019603729248,21.932035446166992,0.3541583716869354,1281
0.7949999570846558,1.265230417251587,0.7030648589134216,22.017221450805664,0.3419933021068573,1351
0.8050000071525574,1.2236673831939697,0.6634889245033264,20.317651748657227,0.35700199007987976,1451
0.7549999952316284,1.2804315090179443,0.6891512870788574,23.86918830871582,0.352588415145874,1551
0.6850000023841858,1.4204771518707275,0.8460308909416199,23.20738410949707,0.34237247705459595,1621
0.8499999642372131,1.2377586364746094,0.6711602210998535,21.216917037963867,0.3544292449951172,1721
0.7949999570846558,1.284505009651184,0.7338172197341919,21.502201080322266,0.3356657922267914,1821
0.7649999856948853,1.3067586421966553,0.7354795932769775,21.654592514038086,0.35473304986953735,1891
0.7949999570846558,1.2725194692611694,0.7280343770980835,20.729572296142578,0.33718937635421753,1991
0.7549999952316284,1.2965296506881714,0.7390561103820801,20.964588165283203,0.347827672958374,2091
0.8100000023841858,1.2309761047363281,0.6732863783836365,21.126461029052734,0.34642505645751953,2161
0.7849999666213989,1.221808910369873,0.6770423650741577,20.57511329650879,0.33901548385620117,2261
0.7549999952316284,1.2483224868774414,0.7074443101882935,21.01869773864746,0.33069124817848206,2361
0.7899999618530273,1.2994730472564697,0.7689058184623718,20.400718688964844,0.32655996084213257,2431
0.7949999570846558,1.2153867483139038,0.6675955057144165,21.327917098999023,0.3345120847225189,2531
0.7749999761581421,1.2336595058441162,0.6877090334892273,21.55575942993164,0.33039289712905884,2631
0.75,1.3315575122833252,0.7913563251495361,21.31197738647461,0.3270814120769501,2701
0.7999999523162842,1.1976343393325806,0.6688641905784607,22.175832748413086,0.30701184272766113,2801
0.7999999523162842,1.1953967809677124,0.6652023196220398,20.29981803894043,0.32719630002975464,2901
0.8349999785423279,1.1647652387619019,0.6084206104278564,21.40279197692871,0.34231677651405334,2971
0.7849999666213989,1.336194396018982,0.8067710995674133,20.722156524658203,0.3222017288208008,3071
0.8149999976158142,1.1965866088867188,0.6826626062393188,19.99425506591797,0.31398141384124756,3171
0.7799999713897705,1.1923120021820068,0.6900103092193604,20.01027488708496,0.3021988868713379,3241
0.8199999928474426,1.1324020624160767,0.6268970370292664,19.23415756225586,0.31316348910331726,3341
0.8100000023841858,1.1916028261184692,0.6677322387695312,20.425411224365234,0.3196164667606354,3441
0.8399999737739563,1.1086311340332031,0.5904202461242676,19.517580032348633,0.3230351209640503,3511
0.8399999737739563,1.2209539413452148,0.702259361743927,19.46755027770996,0.32401910424232483,3611
0.7899999618530273,1.139780044555664,0.625933051109314,20.954723358154297,0.30429983139038086,3711
0.7299999594688416,1.2872300148010254,0.7579455375671387,20.422149658203125,0.3250630497932434,3781
0.7549999952316284,1.282519817352295,0.7677623629570007,20.478235244750977,0.30997514724731445,3881
0.7949999570846558,1.1767578125,0.6263055205345154,22.775619506835938,0.3226960301399231,3981
0.7849999666213989,1.2378567457199097,0.7292300462722778,20.71677589416504,0.3014589846134186,4051
0.7749999761581421,1.256777048110962,0.7524469494819641,20.795400619506836,0.2963760495185852,4151
0.8149999976158142,1.1207071542739868,0.6259052157402039,19.11766242980957,0.3036253750324249,4251
0.7949999570846558,1.1944050788879395,0.6653655171394348,20.5474796295166,0.32356470823287964,4321
0.7450000047683716,1.2974196672439575,0.7865056395530701,19.219310760498047,0.31872090697288513,4421
0.7899999618530273,1.1832062005996704,0.6809413433074951,20.41425323486328,0.2981223464012146,4521
0.7849999666213989,1.2053141593933105,0.6958715915679932,19.878618240356445,0.31065642833709717,4591
0.7799999713897705,1.1680946350097656,0.663483738899231,19.99634552001953,0.30464744567871094,4691
0.7649999856948853,1.198298454284668,0.7041806578636169,20.014245986938477,0.2939753532409668,4791
0.7599999904632568,1.2658958435058594,0.7581503987312317,20.369592666625977,0.304049551486969,4861
0.7899999618530273,1.1622076034545898,0.6631399393081665,20.14450454711914,0.2976226806640625,4961
0.7749999761581421,1.2168160676956177,0.7232338786125183,19.362730026245117,0.29995492100715637,5061
0.8050000071525574,1.2118639945983887,0.6923105716705322,21.009902954101562,0.3094543516635895,5131
0.8199999928474426,1.1608492136001587,0.6549668908119202,20.073884963989258,0.3051435053348541,5231
0.7949999570846558,1.143110990524292,0.6274781227111816,21.038299560546875,0.3052498400211334,5331
