Accuracy,Loss,Classification_Loss,Robustness_Loss,Concept_Loss,Step
0.11499999463558197,3.3799614906311035,2.3581924438476562,9.026495933532715,1.0127426385879517,1
0.5399999618530273,2.334634304046631,1.3572710752487183,26.775421142578125,0.9505878686904907,101
0.6150000095367432,1.9867641925811768,1.111399531364441,38.541900634765625,0.8368227481842041,201
0.675000011920929,1.6646218299865723,0.9413732886314392,45.66667556762695,0.677581787109375,271
0.7649999856948853,1.3193485736846924,0.6813567876815796,52.68783950805664,0.5853040218353271,371
0.6949999928474426,1.3724365234375,0.8569778203964233,56.03251266479492,0.45942622423171997,471
0.7549999952316284,1.244518518447876,0.7219323515892029,51.97452926635742,0.47061166167259216,541
0.7450000047683716,1.1894371509552002,0.7112770676612854,50.86451721191406,0.4272955656051636,641
0.7249999642372131,1.2435681819915771,0.76702880859375,51.03301239013672,0.4255062937736511,741
0.7749999761581421,1.1233242750167847,0.6551167964935303,56.56331253051758,0.4116441309452057,811
0.7999999523162842,1.0312994718551636,0.5852394700050354,54.04959487915039,0.392010360956192,911
0.8050000071525574,1.0134515762329102,0.5739147067070007,58.04560089111328,0.3814913034439087,1011
0.7699999809265137,1.0571067333221436,0.6405704617500305,56.8941650390625,0.35964205861091614,1081
0.7899999618530273,1.0265861749649048,0.6115373373031616,55.31439971923828,0.3597344160079956,1181
0.8399999737739563,0.9000284075737,0.491965651512146,58.15016555786133,0.3499125838279724,1281
0.8199999928474426,0.9840285778045654,0.577451765537262,51.88923645019531,0.3546876013278961,1351
0.7899999618530273,1.021265983581543,0.6150467395782471,52.10936737060547,0.35410985350608826,1451
0.8499999642372131,0.9134499430656433,0.5079477429389954,55.14396667480469,0.350358247756958,1551
0.8050000071525574,0.9158750772476196,0.5174440145492554,54.52311325073242,0.3439079225063324,1621
0.8050000071525574,1.0057218074798584,0.6180034875869751,55.798770904541016,0.33191949129104614,1721
0.8299999833106995,0.9317395091056824,0.5427131652832031,54.92064666748047,0.3341056704521179,1821
0.7949999570846558,0.9719849228858948,0.5979298949241638,54.956764221191406,0.31909823417663574,1891
0.875,0.8289874792098999,0.44928669929504395,57.31211471557617,0.322388619184494,1991
0.7949999570846558,1.0356059074401855,0.6578437089920044,53.23685836791992,0.32452529668807983,2091
0.824999988079071,0.9477332234382629,0.5710262060165405,56.86141586303711,0.31984561681747437,2161
0.7549999952316284,0.9770416021347046,0.6054208874702454,57.21043014526367,0.3144102394580841,2261
0.85999995470047,0.7926907539367676,0.4047527611255646,56.260955810546875,0.33167704939842224,2361
0.7849999666213989,0.9071797132492065,0.5161008238792419,53.978614807128906,0.3371002972126007,2431
0.8650000095367432,0.8288772106170654,0.4554879367351532,52.688961029052734,0.3207002580165863,2531
0.8650000095367432,0.7934855222702026,0.4007713794708252,58.01301193237305,0.3347010910511017,2631
0.8050000071525574,0.9694438576698303,0.5695613622665405,57.69173049926758,0.3421907424926758,2701
0.8650000095367432,0.8038538098335266,0.413463830947876,55.444766998291016,0.3349452018737793,2801
0.8100000023841858,0.9268929958343506,0.5503848791122437,58.12145233154297,0.3183867037296295,2901
0.8449999690055847,0.8388760089874268,0.47584572434425354,55.60479736328125,0.30742549896240234,2971
0.8299999833106995,0.8640699982643127,0.49937352538108826,55.66673278808594,0.309029757976532,3071
0.8499999642372131,0.7734931111335754,0.40507709980010986,55.142948150634766,0.3132730722427368,3171
0.8449999690055847,0.8350777626037598,0.4709398150444031,55.9197998046875,0.3082180917263031,3241
0.8399999737739563,0.7973147630691528,0.43737971782684326,55.086238861083984,0.3048487901687622,3341
0.824999988079071,0.8603203296661377,0.5105558633804321,54.84694290161133,0.2949175238609314,3441
0.7999999523162842,0.8754874467849731,0.5144972801208496,56.0499153137207,0.30494022369384766,3511
0.8399999737739563,0.8971720933914185,0.5360949635505676,56.8028678894043,0.3042742908000946,3611
0.85999995470047,0.7522444725036621,0.39608147740364075,57.19923782348633,0.2989637851715088,3711
0.8799999952316284,0.8016512989997864,0.4418267011642456,58.233177185058594,0.3015913963317871,3781
0.8149999976158142,0.9463121294975281,0.588344156742096,57.82258224487305,0.30014538764953613,3881
0.8050000071525574,0.9604844450950623,0.5980575084686279,54.574974060058594,0.30785197019577026,3981
0.8199999928474426,0.8769004940986633,0.5369936227798462,55.06665802001953,0.2848402261734009,4051
0.8650000095367432,0.8122950792312622,0.47652167081832886,57.087615966796875,0.2786858379840851,4151
0.8050000071525574,0.9600444436073303,0.5987213253974915,55.284732818603516,0.30603837966918945,4251
0.8650000095367432,0.7936339378356934,0.45340096950531006,55.76961898803711,0.2844633162021637,4321
0.8700000047683716,0.7685048580169678,0.40944716334342957,56.91975784301758,0.30213794112205505,4421
0.8050000071525574,0.8940612077713013,0.5434597730636597,53.59686279296875,0.2970046103000641,4521
0.8949999809265137,0.7654656171798706,0.40280357003211975,55.172218322753906,0.307489812374115,4591
0.8449999690055847,0.8427099585533142,0.488600492477417,57.1898078918457,0.29691964387893677,4691
0.8100000023841858,0.8655519485473633,0.5115446448326111,53.568634033203125,0.30043864250183105,4791
0.8700000047683716,0.8008273243904114,0.4422532320022583,55.86533737182617,0.3027087450027466,4861
0.8650000095367432,0.7904282212257385,0.4374598562717438,55.583168029785156,0.29738518595695496,4961
0.8849999904632568,0.7121992111206055,0.3686651587486267,57.066139221191406,0.28646790981292725,5061
0.8499999642372131,0.789566695690155,0.44273054599761963,57.387550354003906,0.289448618888855,5131
0.8549999594688416,0.823876678943634,0.4612588882446289,57.60004806518555,0.30501776933670044,5231
0.8700000047683716,0.7758415937423706,0.42303505539894104,54.94414520263672,0.29786238074302673,5331
